Time,VAV WITH REHEAT:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 1:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 1:DesPer 3:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 1:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 1:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 2:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 2:Des Tot Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Heat Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Heat Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Cool Mass Flow [kg/s],VAV WITH REHEAT 2:DesPer 3:Des Sens Cool Cap [W],VAV WITH REHEAT 2:DesPer 3:Des Tot Cool Cap [W]
21:40:00,8.599332E-01,0.000000E+00,8.801235E-01,9.709013E+03,2.091508E+04,8.599332E-01,0.000000E+00,8.750515E-01,8.005285E+03,2.450453E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,9.644655E-01,1.076063E+04,2.205028E+04,8.599332E-01,0.000000E+00,9.341118E-01,8.736570E+03,2.530863E+04,9.200650E-01,3.130167E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,1.020704E+00,1.148268E+04,2.283613E+04,8.599332E-01,0.000000E+00,9.752161E-01,9.256528E+03,2.588911E+04,1.296635E+00,2.842548E+04,8.599332E-01,0.000000E+00,0.000000E+00
21:50:00,8.599332E-01,0.000000E+00,8.599332E-01,9.345796E+03,2.052983E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.703984E+03,2.418264E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.345796E+03,2.052983E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.703984E+03,2.418264E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.345796E+03,2.052983E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.703984E+03,2.418264E+04,1.121284E+00,2.984352E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:00:00,8.599332E-01,0.000000E+00,8.599332E-01,9.225252E+03,2.040627E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.583441E+03,2.405852E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.225252E+03,2.040627E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.583441E+03,2.405852E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.225252E+03,2.040627E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.583441E+03,2.405852E+04,9.489909E-01,3.114084E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:10:00,8.599332E-01,0.000000E+00,8.599332E-01,9.131496E+03,2.031017E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.489685E+03,2.396200E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.131496E+03,2.031017E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.489685E+03,2.396200E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.131496E+03,2.031017E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.489685E+03,2.396200E+04,1.046878E+00,3.050830E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:20:00,8.599332E-01,0.000000E+00,8.599332E-01,9.037740E+03,2.021407E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.395929E+03,2.386547E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.037740E+03,2.021407E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.395929E+03,2.386547E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,9.037740E+03,2.021407E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.395929E+03,2.386547E+04,1.063046E+00,3.040800E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:30:00,8.599332E-01,0.000000E+00,8.599332E-01,8.943984E+03,2.011796E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.302173E+03,2.376894E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.943984E+03,2.011796E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.302173E+03,2.376894E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.943984E+03,2.011796E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.302173E+03,2.376894E+04,1.087443E+00,3.025077E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:40:00,8.599332E-01,0.000000E+00,8.599332E-01,8.850228E+03,2.002186E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.208417E+03,2.367242E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.850228E+03,2.002186E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.208417E+03,2.367242E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.850228E+03,2.002186E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.208417E+03,2.367242E+04,1.109634E+00,3.010915E+04,8.599332E-01,0.000000E+00,0.000000E+00
22:50:00,8.599332E-01,0.000000E+00,8.599332E-01,8.756472E+03,1.992576E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.114660E+03,2.351566E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.756472E+03,1.992576E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.114660E+03,2.351566E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.756472E+03,1.992576E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.114660E+03,2.351566E+04,1.122312E+00,3.002882E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:00:00,8.599332E-01,0.000000E+00,8.599332E-01,8.662716E+03,1.982965E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.020904E+03,2.318188E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.662716E+03,1.982965E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.020904E+03,2.318188E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.662716E+03,1.982965E+04,8.599332E-01,0.000000E+00,8.599332E-01,7.020904E+03,2.318188E+04,1.133441E+00,2.995865E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:10:00,8.599332E-01,0.000000E+00,8.599332E-01,8.568960E+03,1.973355E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.927148E+03,2.284958E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.568960E+03,1.973355E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.927148E+03,2.284958E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.568960E+03,1.973355E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.927148E+03,2.284958E+04,1.146691E+00,2.987549E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:20:00,8.599332E-01,0.000000E+00,8.599332E-01,8.475204E+03,1.963745E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.833392E+03,2.251878E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.475204E+03,1.963745E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.833392E+03,2.251878E+04,8.601498E-01,3.179771E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.475204E+03,1.963745E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.833392E+03,2.251878E+04,1.159187E+00,2.979743E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:30:00,8.599332E-01,0.000000E+00,8.599332E-01,8.381448E+03,1.954134E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.739636E+03,2.218946E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.381448E+03,1.954134E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.739636E+03,2.218946E+04,8.617194E-01,3.178626E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.381448E+03,1.954134E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.739636E+03,2.218946E+04,1.171094E+00,2.972338E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:40:00,8.599332E-01,0.000000E+00,8.599332E-01,8.287692E+03,1.944524E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.645880E+03,2.186161E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.287692E+03,1.944524E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.645880E+03,2.186161E+04,8.633881E-01,3.177409E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.287692E+03,1.944524E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.645880E+03,2.186161E+04,1.182500E+00,2.965274E+04,8.599332E-01,0.000000E+00,0.000000E+00
23:50:00,8.599332E-01,0.000000E+00,8.599332E-01,8.193935E+03,1.934914E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.552124E+03,2.153521E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.193935E+03,1.934914E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.552124E+03,2.153521E+04,8.663098E-01,3.175283E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.193935E+03,1.934914E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.552124E+03,2.153521E+04,1.193503E+00,2.958486E+04,8.599332E-01,0.000000E+00,0.000000E+00
24:00:00,8.599332E-01,0.000000E+00,8.599332E-01,8.100179E+03,1.925303E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.458368E+03,2.121028E+04,8.599332E-01,3.179930E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.100179E+03,1.925303E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.458368E+03,2.121028E+04,8.691508E-01,3.173219E+04,8.599332E-01,0.000000E+00,0.000000E+00,8.599332E-01,0.000000E+00,8.599332E-01,8.100179E+03,1.925303E+04,8.599332E-01,0.000000E+00,8.599332E-01,6.458368E+03,2.121028E+04,1.204179E+00,2.951923E+04,8.599332E-01,0.000000E+00,0.000000E+00
Coinc Peak   ,1.859974E+00,4.848920E+00,2.300982E+04,6.769718E+04,1.953233E+00,5.303619E+00,2.222498E+04,7.035998E+04,3.448872E+00,5.733286E+00,8.940862E+03,7.460644E+04
NonCoinc Peak,1.859974E+00,5.793458E+00,2.300982E+04,6.769718E+04,1.953233E+00,6.028183E+00,2.222498E+04,7.035998E+04,3.448872E+00,6.412606E+00,8.940862E+03,7.460644E+04
